,Average ELA Proficiency,Average Math Proficiency,Grade 3 ELA - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 ELA 4s - American Indian or Alaska Native,Grade 3 ELA 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 ELA 4s - White,Grade 3 ELA 4s - Multiracial,Grade 3 ELA 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math - All Students tested,Grade 3 Math 4s - All Students,Grade 3 Math 4s - American Indian or Alaska Native,Grade 3 Math 4s - Black or African American,Grade 3 Math 4s - Hispanic or Latino,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 Math 4s - White,Grade 3 Math 4s - Multiracial,Grade 3 Math 4s - Limited English Proficient,Grade 3 Math 4s - Economically Disadvantaged,Grade 4 ELA - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 ELA 4s - American Indian or Alaska Native,Grade 4 ELA 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 ELA 4s - White,Grade 4 ELA 4s - Multiracial,Grade 4 ELA 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math - All Students Tested,Grade 4 Math 4s - All Students,Grade 4 Math 4s - American Indian or Alaska Native,Grade 4 Math 4s - Black or African American,Grade 4 Math 4s - Hispanic or Latino,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 Math 4s - White,Grade 4 Math 4s - Multiracial,Grade 4 Math 4s - Limited English Proficient,Grade 4 Math 4s - Economically Disadvantaged,Grade 5 ELA - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 ELA 4s - American Indian or Alaska Native,Grade 5 ELA 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 ELA 4s - White,Grade 5 ELA 4s - Multiracial,Grade 5 ELA 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math - All Students Tested,Grade 5 Math 4s - All Students,Grade 5 Math 4s - American Indian or Alaska Native,Grade 5 Math 4s - Black or African American,Grade 5 Math 4s - Hispanic or Latino,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 Math 4s - White,Grade 5 Math 4s - Multiracial,Grade 5 Math 4s - Limited English Proficient,Grade 5 Math 4s - Economically Disadvantaged,Grade 6 ELA - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 ELA 4s - American Indian or Alaska Native,Grade 6 ELA 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 ELA 4s - White,Grade 6 ELA 4s - Multiracial,Grade 6 ELA 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math - All Students Tested,Grade 6 Math 4s - All Students,Grade 6 Math 4s - American Indian or Alaska Native,Grade 6 Math 4s - Black or African American,Grade 6 Math 4s - Hispanic or Latino,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 Math 4s - White,Grade 6 Math 4s - Multiracial,Grade 6 Math 4s - Limited English Proficient,Grade 6 Math 4s - Economically Disadvantaged,Grade 7 ELA - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 ELA 4s - American Indian or Alaska Native,Grade 7 ELA 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 ELA 4s - White,Grade 7 ELA 4s - Multiracial,Grade 7 ELA 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math - All Students Tested,Grade 7 Math 4s - All Students,Grade 7 Math 4s - American Indian or Alaska Native,Grade 7 Math 4s - Black or African American,Grade 7 Math 4s - Hispanic or Latino,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 Math 4s - White,Grade 7 Math 4s - Multiracial,Grade 7 Math 4s - Limited English Proficient,Grade 7 Math 4s - Economically Disadvantaged,Grade 8 ELA - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 ELA 4s - American Indian or Alaska Native,Grade 8 ELA 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 ELA 4s - White,Grade 8 ELA 4s - Multiracial,Grade 8 ELA 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math - All Students Tested,Grade 8 Math 4s - All Students,Grade 8 Math 4s - American Indian or Alaska Native,Grade 8 Math 4s - Black or African American,Grade 8 Math 4s - Hispanic or Latino,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 Math 4s - White,Grade 8 Math 4s - Multiracial,Grade 8 Math 4s - Limited English Proficient,Grade 8 Math 4s - Economically Disadvantaged
673,2.85,3.17,189,27,0,0,2,21,0,0,0,6,195,66,0,0,1,57,0,0,0,29,164,31,0,0,1,20,10,0,0,19,168,76,0,0,2,60,14,0,2,36,130,11,0,0,0,11,0,0,0,5,135,36,0,0,0,30,4,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,2.42,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,49,0,0,11,33,5,0,1,33,473,101,0,0,12,86,3,0,25,64,423,28,0,0,9,15,0,0,0,24,437,105,0,0,15,88,0,0,28,79,395,30,0,1,9,15,5,0,0,18,410,124,0,1,18,97,8,0,33,79
675,2.43,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,39,0,0,6,30,1,0,1,36,304,88,0,0,7,78,0,0,17,83,291,13,0,0,1,12,0,0,0,13,307,71,0,1,2,62,6,0,9,67,294,18,0,2,4,12,0,0,0,17,312,73,0,1,4,62,6,0,13,68
676,2.49,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,48,0,0,9,33,0,0,0,38,427,74,0,0,4,66,0,0,8,63,397,20,0,0,4,15,0,0,0,18,428,69,0,0,3,61,0,0,6,62,413,44,0,0,4,32,0,0,0,30,440,82,0,0,9,66,0,0,3,67
677,3.11,3.44,138,27,0,0,0,19,7,0,0,6,139,73,0,0,0,56,15,0,0,35,151,66,0,0,0,45,21,0,0,19,154,93,0,0,0,62,28,0,0,30,133,49,0,0,0,27,14,0,0,26,135,64,0,0,0,40,17,0,1,36,125,31,0,0,0,20,8,0,0,20,127,73,0,0,0,49,20,0,1,44,94,15,0,0,0,9,5,0,0,8,97,27,0,0,0,20,6,0,0,16,85,14,0,0,0,7,7,0,0,6,54,6,0,0,0,6,0,0,0,2
678,2.93,3.44,113,18,0,0,3,8,7,0,0,8,118,45,0,0,3,25,17,0,3,22,127,40,0,0,0,20,14,0,0,23,129,62,0,0,0,37,21,0,1,31,122,12,0,0,0,9,3,0,0,5,126,37,0,0,0,27,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,2.92,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,151,0,0,12,93,43,0,1,115,556,247,0,0,20,165,61,0,11,189,545,143,0,0,15,82,44,0,0,88,553,213,0,0,16,152,44,0,5,152,476,111,0,0,11,70,28,0,0,77,481,189,0,0,12,136,39,0,8,144
680,2.61,3.02,75,9,0,0,1,0,6,0,0,1,79,21,0,0,1,0,13,0,2,8,78,22,0,0,2,0,15,0,0,13,78,12,0,0,4,0,5,0,0,4,51,7,0,0,1,0,4,0,0,1,52,13,0,0,2,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,2.79,3.48,87,12,0,0,0,11,0,0,1,0,89,42,0,0,0,40,0,0,10,0,75,17,0,0,0,15,0,0,2,0,78,39,0,0,0,35,0,0,8,0,64,12,0,0,0,12,0,0,1,0,65,28,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,2.24,2.5,191,9,0,0,4,3,0,0,2,6,196,29,0,0,11,16,0,0,9,29,157,4,0,0,1,2,0,0,0,3,158,10,0,0,5,5,0,0,0,10,156,7,0,0,4,2,0,0,0,0,158,17,0,0,9,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2.46,2.75,120,3,0,0,1,2,0,0,0,3,124,19,0,0,5,13,0,0,2,19,134,17,0,0,7,7,0,0,0,0,137,34,0,0,14,17,0,0,1,33,121,9,0,0,0,8,0,0,0,6,122,20,0,0,1,19,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,2.66,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0,0,1,4,0,0,0,0,58,6,0,1,1,4,0,0,0,0,66,9,0,2,1,5,1,0,0,7,69,10,0,1,1,7,1,0,0,8,51,10,0,0,0,8,0,0,0,9,39,1,0,0,0,1,0,0,0,0
685,3.1,3.47,49,4,0,0,0,0,2,0,0,1,49,12,0,0,1,0,9,0,0,3,48,21,0,0,0,8,10,0,0,9,48,25,0,0,0,8,12,0,0,13,60,17,0,0,0,4,13,0,0,6,60,25,0,0,0,6,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,3.47,3.68,54,16,0,0,0,5,10,0,0,3,54,40,0,0,0,15,21,0,0,10,59,36,0,0,0,10,22,0,0,8,58,40,0,0,0,0,25,0,0,6,62,26,0,0,0,3,19,0,0,3,62,41,0,0,0,4,31,0,0,8,90,45,0,3,0,10,28,0,0,5,90,62,0,1,0,16,43,0,0,8,50,24,0,0,0,0,22,0,0,4,50,37,0,0,0,4,31,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,3.39,3.72,100,19,0,0,0,14,2,0,0,9,100,69,0,0,0,39,21,0,0,35,91,21,0,0,0,10,9,0,1,9,91,35,0,0,0,18,15,0,2,19,82,25,0,0,0,16,0,0,0,11,82,57,0,0,0,37,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,2.32,2.88,73,3,0,0,0,3,0,0,0,0,75,8,0,0,0,8,0,0,1,0,58,8,0,0,0,6,0,0,0,8,62,15,0,0,0,14,0,0,2,15,50,2,0,0,0,0,0,0,0,0,54,7,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,2.39,2.62,95,5,0,0,2,0,3,0,0,3,98,23,0,4,10,0,6,0,0,15,80,12,0,2,6,3,1,0,0,6,80,14,0,0,9,4,1,0,0,10,81,1,0,0,0,0,1,0,0,0,81,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,2.76,2.95,119,28,0,0,1,16,9,0,0,13,120,54,0,0,10,28,14,0,2,27,118,25,0,0,5,12,7,0,0,11,121,36,0,0,5,19,12,0,0,16,107,20,0,0,1,9,10,0,0,5,112,37,0,0,4,18,15,0,0,14,42,9,0,1,4,0,3,0,0,8,45,19,0,0,5,0,10,0,5,16,41,0,0,0,0,0,0,0,0,0,41,2,0,1,0,1,0,0,0,1,47,2,0,0,0,0,1,0,0,2,47,5,0,0,3,0,2,0,1,3
691,2.45,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,11,0,0,2,6,2,0,0,8,187,34,0,0,5,25,3,0,6,29,168,6,0,0,0,3,2,0,0,1,194,20,0,0,0,18,1,0,4,9,179,21,0,0,3,13,3,0,0,16,201,40,0,0,4,24,11,0,3,25
692,2.78,3.21,124,11,0,0,2,6,0,0,0,5,130,42,0,0,6,29,0,0,2,23,135,38,0,0,0,24,9,0,0,15,143,49,0,0,0,31,15,0,0,19,130,26,0,0,0,17,9,0,0,11,134,34,0,0,0,26,8,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,3.47,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,311,0,4,14,97,191,0,0,176,508,370,0,4,18,116,226,0,2,209,489,238,0,2,16,67,148,0,0,126,487,303,0,5,18,94,176,0,0,163,452,177,0,0,18,62,95,0,0,107,453,237,0,0,12,95,126,0,0,133
694,2.62,2.86,91,11,0,0,0,3,7,0,0,5,94,26,0,0,0,10,14,0,0,15,92,18,0,0,0,8,9,0,0,6,96,39,0,0,3,17,17,0,1,15,85,11,0,0,1,6,4,0,0,3,88,23,0,0,2,9,12,0,0,5,82,2,0,0,0,2,0,0,0,1,86,11,0,0,1,7,3,0,1,7,80,5,0,0,2,1,0,0,0,4,84,11,0,0,3,4,0,0,0,7,69,3,0,0,0,1,2,0,0,2,51,1,0,0,0,1,0,0,1,1
695,2.97,3.28,107,9,0,0,0,0,8,0,0,4,111,32,0,0,0,0,31,0,0,14,94,37,0,0,0,0,37,0,1,16,97,41,0,1,0,0,38,0,1,19,98,25,0,2,0,0,21,0,0,9,101,35,0,1,0,0,32,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,2.85,3.27,144,13,0,0,0,8,4,0,0,8,152,48,0,0,0,36,11,0,3,23,148,66,0,0,0,40,11,0,0,39,151,61,0,0,0,43,11,0,1,31,153,35,0,0,0,22,11,0,0,13,154,47,0,0,0,35,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,2.68,2.95,25,3,0,0,0,0,1,0,0,1,26,8,0,0,1,0,0,0,0,4,41,4,0,0,1,0,2,0,0,3,42,4,0,0,1,0,2,0,0,3,38,5,0,0,1,1,3,0,0,1,38,7,0,0,3,2,2,0,0,5,24,3,0,0,1,0,0,0,0,2,24,3,0,0,1,0,0,0,0,1,23,1,0,0,0,1,0,0,0,1,24,2,0,0,1,1,0,0,0,1,26,2,0,0,0,0,2,0,0,0,27,2,0,0,1,0,1,0,1,1
698,2.45,2.8,67,0,0,0,0,0,0,0,0,0,76,11,0,0,0,8,3,0,1,9,61,6,0,0,0,2,3,0,0,6,63,6,0,0,0,4,2,0,2,6,72,6,0,0,0,4,2,0,0,5,73,9,0,0,0,6,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,2.6,2.85,80,4,0,0,0,0,3,0,0,2,79,21,0,0,2,0,11,0,0,9,73,15,0,0,1,3,9,0,0,7,72,13,0,0,2,5,4,0,1,11,85,5,0,0,1,2,2,0,0,4,90,11,0,0,1,3,6,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2.53,2.85,158,13,0,0,1,0,8,0,0,5,160,32,0,0,5,0,17,0,0,17,152,24,0,0,6,0,8,0,0,11,161,29,0,0,6,0,8,0,1,16,141,13,0,0,1,0,6,0,0,8,147,24,0,0,4,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,2.27,2.46,87,1,0,1,0,0,0,0,0,0,87,6,0,4,0,0,0,0,2,4,75,3,0,2,0,0,0,0,0,3,76,6,0,2,3,0,0,0,0,6,77,2,0,0,1,0,0,0,0,0,79,5,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,2.8,3.08,79,4,0,0,1,0,3,0,0,3,80,13,0,0,1,2,10,0,1,9,64,9,0,0,0,4,3,0,0,8,68,17,0,0,0,7,7,0,2,14,71,7,0,0,2,0,2,0,0,4,74,19,0,0,3,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,2.64,2.82,76,0,0,0,0,0,0,0,0,0,82,16,0,0,0,6,8,0,0,8,72,14,0,0,0,5,7,0,0,8,75,25,0,0,0,11,11,0,0,18,70,11,0,0,0,6,4,0,0,8,73,10,0,0,0,4,6,0,0,8,58,4,0,0,0,2,1,0,0,2,61,5,0,0,0,3,1,0,0,4,49,12,0,0,0,5,7,0,0,10,50,6,0,0,0,0,4,0,0,5,56,9,0,0,2,1,3,0,0,8,38,3,0,0,1,0,1,0,0,0
704,2.63,2.7,95,8,0,0,1,4,3,0,0,6,96,14,0,0,0,9,5,0,0,12,96,11,0,0,3,6,0,0,0,10,100,18,0,0,3,12,3,0,3,16,92,4,0,0,0,2,2,0,0,4,96,9,0,0,0,9,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,2.95,3.28,163,34,0,1,1,14,18,0,0,17,167,70,0,3,6,33,28,0,2,41,123,46,0,0,4,0,27,0,0,20,124,52,0,0,4,0,32,0,1,25,145,46,0,0,5,18,23,0,0,18,143,50,0,0,2,23,24,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,2.69,2.84,104,8,0,0,1,1,6,0,0,6,109,12,0,0,0,2,9,0,1,7,95,20,0,0,2,0,15,0,0,9,96,13,0,0,1,0,10,0,0,7,72,4,0,0,0,2,2,0,0,3,73,7,0,1,0,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,2.51,2.64,112,7,0,0,2,0,5,0,1,2,121,15,0,0,2,0,9,0,4,5,77,8,0,0,1,0,6,0,0,5,80,8,0,0,2,0,3,0,0,4,99,12,0,0,3,0,8,0,1,5,103,20,0,0,0,0,15,0,3,8,113,13,0,0,4,0,7,0,0,8,127,15,0,0,2,0,11,0,3,6,93,7,0,0,3,0,3,0,0,3,109,8,0,0,2,0,4,0,0,3,127,13,0,0,4,2,6,0,0,7,138,16,0,0,3,3,9,0,1,9
708,2.72,2.89,105,20,0,0,0,8,11,0,0,16,110,33,0,0,0,15,13,0,1,26,112,20,0,0,3,0,10,0,0,12,114,31,0,0,6,0,13,0,0,22,106,16,0,0,4,0,7,0,0,10,113,21,0,0,3,0,10,0,1,15,87,16,0,0,0,7,8,0,0,15,90,22,0,0,0,11,10,0,2,21,92,6,0,0,3,0,2,0,0,4,95,14,0,0,1,0,7,0,0,10,81,17,0,0,3,0,10,0,0,14,56,4,0,0,2,0,1,0,1,0
709,2.62,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,56,0,0,4,23,28,0,0,39,394,87,0,0,10,49,28,0,2,68,502,41,0,2,8,11,20,0,0,31,509,84,0,0,10,43,30,0,1,69,368,46,0,0,10,12,22,0,0,37,304,16,0,0,1,11,3,0,1,13
710,2.42,2.49,49,2,0,0,0,0,0,0,0,1,52,3,0,0,1,0,0,0,0,2,51,4,0,0,3,0,0,0,0,2,51,4,0,0,3,0,0,0,0,2,56,4,0,0,1,0,2,0,0,3,57,2,0,0,0,0,2,0,0,1,46,2,0,0,2,0,0,0,0,2,46,2,0,0,1,0,0,0,0,1,56,2,0,0,0,2,0,0,0,2,57,1,0,0,0,1,0,0,0,1,39,5,0,0,2,0,2,0,0,3,26,0,0,0,0,0,0,0,0,0
711,3.53,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,235,0,9,7,93,110,16,0,57,418,312,0,9,11,121,145,26,0,85,355,175,0,5,4,45,110,11,0,32,352,205,0,5,6,64,119,11,0,44,403,222,0,10,5,87,116,4,0,65,366,209,0,5,4,98,99,3,0,65
712,2.56,2.97,145,12,0,0,2,7,0,0,0,9,150,30,0,0,7,14,0,0,1,23,121,15,0,0,5,8,0,0,0,9,125,35,0,0,15,13,0,0,3,27,108,9,0,0,1,4,0,0,0,5,109,26,0,0,11,9,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,2.72,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,49,0,0,6,27,16,0,1,34,364,98,0,0,9,65,22,0,8,72,344,29,0,0,2,11,15,0,0,20,363,71,0,0,3,48,19,0,3,56,381,67,0,2,1,32,30,0,0,48,397,96,0,1,2,60,31,0,7,64
714,2.19,2.2,71,2,0,2,0,0,0,0,0,2,72,1,0,1,0,0,0,0,0,1,61,0,0,0,0,0,0,0,0,0,61,2,0,0,0,0,0,0,0,1,65,1,0,0,1,0,0,0,0,1,66,1,0,0,1,0,0,0,0,1,54,4,0,3,1,0,0,0,0,0,56,1,0,1,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,46,2,0,1,0,0,0,0,0,2,29,3,0,2,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
715,2.64,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,5,0,1,1,0,3,0,0,4,169,11,0,1,1,4,5,0,5,7,140,19,0,0,5,6,5,0,0,12,146,17,0,0,2,7,8,0,1,11,175,21,0,1,5,5,10,0,0,9,122,2,0,0,0,0,2,0,1,1
716,2.34,2.33,69,1,0,0,0,0,0,0,0,1,69,6,0,4,0,0,0,0,0,6,66,8,0,5,3,0,0,0,0,6,67,1,0,0,1,0,0,0,0,1,59,5,0,2,2,0,0,0,0,4,59,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,2.61,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,17,0,3,6,0,5,0,0,15,89,12,0,0,5,0,5,0,0,11,75,3,0,0,1,0,0,0,0,2,75,2,0,0,0,0,0,0,0,0,52,6,0,0,1,0,3,0,0,4,33,0,0,0,0,0,0,0,0,0
718,2.77,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,0,0,3,1,2,0,0,4,74,8,0,0,2,3,3,0,0,5,68,2,0,0,0,0,1,0,0,1,71,6,0,0,0,0,3,0,0,4,54,1,0,0,0,0,1,0,0,1,58,5,0,0,0,0,3,0,4,3
