,School Name,SED Code,Location Code,District,Latitude,Longitude,Address (Full),City,Zip,Grades,Grade Low,Grade High,Community School?,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Effective School Leadership %,Strong Family-Community Ties %,Trust %,Rigorous Instruction Rating_Approaching Target,Rigorous Instruction Rating_Exceeding Target,Rigorous Instruction Rating_Meeting Target,Rigorous Instruction Rating_Not Meeting Target,Collaborative Teachers Rating_Approaching Target,Collaborative Teachers Rating_Exceeding Target,Collaborative Teachers Rating_Meeting Target,Collaborative Teachers Rating_Not Meeting Target,Supportive Environment Rating_Approaching Target,Supportive Environment Rating_Exceeding Target,Supportive Environment Rating_Meeting Target,Supportive Environment Rating_Not Meeting Target,Effective School Leadership Rating_Approaching Target,Effective School Leadership Rating_Exceeding Target,Effective School Leadership Rating_Meeting Target,Effective School Leadership Rating_Not Meeting Target,Strong Family-Community Ties Rating_Approaching Target,Strong Family-Community Ties Rating_Exceeding Target,Strong Family-Community Ties Rating_Meeting Target,Strong Family-Community Ties Rating_Not Meeting Target,Trust Rating_Approaching Target,Trust Rating_Exceeding Target,Trust Rating_Meeting Target,Trust Rating_Not Meeting Target,Student Achievement Rating_Approaching Target,Student Achievement Rating_Exceeding Target,Student Achievement Rating_Meeting Target,Student Achievement Rating_Not Meeting Target
638,ACADEMY FOR YOUNG WRITERS,331900011404,19K404,19,40.6573,-73.874138,"1065 ELTON ST BROOKLYN, NY 11208",BROOKLYN,11208,"06,07,08,09,10,11,12",06,12,Yes,0.705,48443.1284931506,1%,1%,72%,24%,97%,1%,0.9,0.39,0.71,0.85,0.78,0.87,0.75,0.92,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
639,EAST NEW YORK FAMILY ACADEMY,331900011409,19K409,19,40.661208,-73.886779,"2057 LINDEN BLVD BROOKLYN, NY 11207",BROOKLYN,11207,"06,07,08,09,10,11,12",06,12,No,0.716,48443.1284931506,3%,2%,65%,30%,95%,1%,0.95,0.08,0.87,0.85,0.8,0.84,0.71,0.9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
640,SPRING CREEK COMMUNITY SCHOOL,331900011422,19K422,19,40.6573,-73.874138,"1065 ELTON ST BROOKLYN, NY 11208",BROOKLYN,11208,"06,07,08,09,10,11,12",06,12,Yes,0.777,48443.1284931506,3%,1%,72%,24%,96%,1%,0.91,0.31,0.88,0.96,0.85,0.94,0.77,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
641,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,331900010452,19K452,19,40.646745,-73.881849,"1400 PENNSYLVANIA AVE BROOKLYN, NY 11239",BROOKLYN,11239,"06,07,08",06,08,No,0.64,48443.1284931506,2%,5%,72%,23%,95%,0%,0.95,0.14,0.89,0.95,0.85,0.91,0.84,0.96,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
642,BROOKLYN GARDENS ELEMENTARY SCHOOL,331900010557,19K557,19,40.665557,-73.89764100000001,"574 DUMONT AVE BROOKLYN, NY 11207",BROOKLYN,11207,"PK,0K,01,02,03,04,05",PK,05,Yes,0.943,48443.1284931506,7%,0%,63%,34%,97%,2%,0.89,0.41,0.98,0.96,0.97,0.97,0.9,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,VAN SICLEN COMMUNITY MIDDLE SCHOOL,331900010654,19K654,19,40.659637,-73.885597,"800 VAN SICLEN AVE BROOKLYN, NY 11207",BROOKLYN,11207,"06,07,08",06,08,No,0.78,48443.1284931506,14%,2%,68%,28%,96%,2%,0.9,0.33,0.86,0.96,0.83,0.93,0.8,0.95,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
644,VISTA ACADEMY,331900010661,19K661,19,40.676982,-73.883838,"350 LINWOOD ST BROOKLYN, NY 11208",BROOKLYN,11208,"06,07,08",06,08,No,0.812,48443.1284931506,11%,4%,27%,66%,93%,2%,0.93,0.24,0.74,0.73,0.89,0.74,0.77,0.79,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
645,LIBERTY AVENUE MIDDLE SCHOOL,331900010662,19K662,19,40.676982,-73.883838,"350 LINWOOD ST BROOKLYN, NY 11208",BROOKLYN,11208,"06,07,08",06,08,No,0.823,48443.1284931506,20%,5%,24%,68%,92%,1%,0.92,0.31,0.91,0.97,0.94,0.94,0.78,0.97,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
646,SCHOOL OF THE FUTURE BROOKLYN,331900010663,19K663,19,40.665557,-73.89764100000001,"574 DUMONT AVE BROOKLYN, NY 11207",BROOKLYN,11207,"06,07,08",06,08,No,0.8909999999999999,48443.1284931506,4%,2%,64%,33%,97%,1%,0.94,0.16,0.88,0.97,0.83,0.94,0.85,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
647,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,331900010677,19K677,19,40.669568,-73.879189,"605 SHEPHERD AVE BROOKLYN, NY 11208",BROOKLYN,11208,"PK,0K,01,02,03,04,05",PK,05,No,0.843,33393.45,14%,2%,60%,36%,95%,1%,0.92,0.3,0.91,0.93,0.85,0.86,0.87,0.96,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
648,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,331900010678,19K678,19,40.669568,-73.879189,"605 SHEPHERD AVE BROOKLYN, NY 11208",BROOKLYN,11208,"06,07,08",06,08,No,0.845,48443.1284931506,5%,4%,59%,37%,96%,0%,0.92,0.32,0.86,0.96,0.93,0.91,0.83,0.96,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
649,HIGHLAND PARK COMMUNITY SCHOOL,331900010760,19K760,19,40.685840999999996,-73.869429,"528 RIDGEWOOD AVE BROOKLYN, NY 11208",BROOKLYN,11208,"06,07,08",06,08,No,0.818,48443.1284931506,13%,2%,17%,78%,96%,0%,0.91,0.43,0.87,0.92,0.85,0.87,0.74,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,P.S./I.S. 30 MARY WHITE OVINGTON,332000010030,20K030,20,40.633733,-74.02422,"7002 4TH AVE BROOKLYN, NY 11209",BROOKLYN,11209,"06,07,08",06,08,No,0.6509999999999999,50776.12,26%,20%,2%,30%,31%,48%,0.95,0.13,0.87,0.88,0.87,0.81,0.76,0.9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
651,P.S. 048 MAPLETON,332000010048,20K048,20,40.621555,-73.987279,"6015 18TH AVE BROOKLYN, NY 11204",BROOKLYN,11204,"PK,0K,01,02,03,04,05,SE",PK,05,No,0.636,46501.74,28%,47%,1%,28%,28%,22%,0.95,0.14,0.87,0.85,0.92,0.76,0.78,0.92,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
652,J.H.S. 062 DITMAS,332000010062,20K062,20,40.638574,-73.97124000000001,"700 CORTELYOU RD BROOKLYN, NY 11218",BROOKLYN,11218,"06,07,08",06,08,No,0.741,48443.1284931506,22%,31%,24%,31%,55%,13%,0.95,0.12,0.89,0.9,0.87,0.84,0.74,0.92,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
653,P.S. 69 VINCENT D. GRIPPO SCHOOL,332000010069,20K069,20,40.63239,-74.009637,"6302 9TH AVE BROOKLYN, NY 11220",BROOKLYN,11220,"0K,01,02,03,04,05",0K,05,No,0.823,42684.18,53%,90%,0%,5%,5%,4%,0.98,0.04,0.93,0.95,0.95,0.85,0.82,0.97,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
654,P.S. 102 THE BAYVIEW,332000010102,20K102,20,40.634338,-74.02892299999999,"211 72ND ST BROOKLYN, NY 11209",BROOKLYN,11209,"0K,01,02,03,04,05",0K,05,No,0.536,57954.82,15%,15%,1%,25%,27%,56%,0.96,0.1,0.94,0.93,0.95,0.86,0.83,0.94,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
655,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,332000010104,20K104,20,40.618025,-74.028588,"9115 5TH AVE BROOKLYN, NY 11209",BROOKLYN,11209,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.523,57526.02,9%,22%,3%,25%,28%,47%,0.96,0.1,0.92,0.93,0.86,0.85,0.78,0.93,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
656,P.S. 105 THE BLYTHEBOURNE,332000010105,20K105,20,40.633244,-74.003507,"1031 59TH ST BROOKLYN, NY 11219",BROOKLYN,11219,"PK,0K,01,02,03,04,05",PK,05,No,0.8059999999999999,37052.2,50%,92%,0%,4%,5%,3%,0.99,0.02,0.9,0.88,0.92,0.83,0.85,0.93,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
657,P.S. 112 LEFFERTS PARK,332000010112,20K112,20,40.619415000000004,-74.00057199999999,"7115 15TH AVE BROOKLYN, NY 11228",BROOKLYN,11228,"0K,01,02,03,04,05",0K,05,No,0.723,48426.22,24%,41%,0%,31%,31%,28%,0.96,0.12,0.94,0.91,0.93,0.87,0.8,0.95,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
658,P.S. 127 MCKINLEY PARK,332000010127,20K127,20,40.623807,-74.018575,"7805 7TH AVE BROOKLYN, NY 11228",BROOKLYN,11228,"0K,01,02,03,04,05",0K,05,No,0.5660000000000001,60471.09,30%,31%,1%,22%,22%,46%,0.95,0.13,0.95,0.92,0.97,0.9,0.84,0.94,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
659,P.S. 160 WILLIAM T. SAMPSON,332000010160,20K160,20,40.636935,-73.999073,"5105 FORT HAMILTON PKWY BROOKLYN, NY 11219",BROOKLYN,11219,"PK,0K,01,02,03,04,05",PK,05,No,0.8320000000000001,35558.78,66%,85%,1%,10%,11%,4%,0.97,0.05,0.94,0.93,0.95,0.87,0.82,0.96,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
660,P.S. 163 BATH BEACH,332000010163,20K163,20,40.606594,-74.007612,"109 BAY 14TH ST BROOKLYN, NY 11214",BROOKLYN,11214,"PK,0K,01,02,03,04,05",PK,05,No,0.655,55697.95,17%,29%,1%,32%,33%,38%,0.96,0.12,0.95,0.97,0.94,0.9,0.83,0.96,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
661,P.S. 164 CAESAR RODNEY,332000010164,20K164,20,40.637173,-73.985845,"4211 14TH AVE BROOKLYN, NY 11219",BROOKLYN,11219,"PK,0K,01,02,03,04,05",PK,05,No,0.8540000000000001,34700.76,15%,32%,2%,50%,52%,14%,0.96,0.09,0.94,0.96,0.98,0.9,0.86,0.98,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
662,RALPH A. FABRIZIO SCHOOL,332000010170,20K170,20,40.63037,-74.01870699999999,"7109 6TH AVE BROOKLYN, NY 11209",BROOKLYN,11209,"0K,01,02,03,04,05",0K,05,No,0.747,51600.25,36%,45%,1%,19%,20%,34%,0.96,0.09,0.96,0.97,0.97,0.91,0.83,0.97,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
663,P.S. 176 OVINGTON,332000010176,20K176,20,40.624759000000005,-74.005074,"1225 69TH ST BROOKLYN, NY 11219",BROOKLYN,11219,"0K,01,02,03,04,05",0K,05,No,0.696,49261.36,27%,63%,0%,21%,21%,15%,0.97,0.05,0.95,0.95,0.96,0.89,0.82,0.96,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
664,P.S. 179 KENSINGTON,332000010179,20K179,20,40.64022,-73.977267,"202 AVE C BROOKLYN, NY 11218",BROOKLYN,11218,"PK,0K,01,02,03,04,05",PK,05,No,0.8340000000000001,39598.5,47%,56%,3%,25%,28%,15%,0.93,0.23,0.96,0.86,0.96,0.78,0.78,0.91,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
665,THE SEEALL ACADEMY,332000010180,20K180,20,40.62659,-73.989464,"5601 16TH AVE BROOKLYN, NY 11204",BROOKLYN,11204,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.706,39390.34,23%,43%,1%,28%,29%,27%,0.97,0.09,0.93,0.94,0.86,0.89,0.8,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
666,P.S. 185 WALTER KASSENBROCK,332000010185,20K185,20,40.623635,-74.03349200000001,"8601 RIDGE BLVD BROOKLYN, NY 11209",BROOKLYN,11209,"0K,01,02,03,04,05",0K,05,No,0.361,63542.07,7%,8%,0%,16%,17%,73%,0.95,0.1,0.93,0.98,0.98,0.92,0.86,0.97,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
667,P.S. 186 DR. IRVING A GLADSTONE,332000010186,20K186,20,40.611106,-73.99459300000001,"7601 19TH AVE BROOKLYN, NY 11214",BROOKLYN,11214,"PK,0K,01,02,03,04,05",PK,05,No,0.659,46905.81,30%,39%,0%,27%,27%,33%,0.96,0.09,0.92,0.85,0.94,0.79,0.83,0.88,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
668,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,332000010187,20K187,20,40.627846999999996,-74.004003,"1171 65TH ST BROOKLYN, NY 11219",BROOKLYN,11219,"06,07,08",06,08,No,0.48,48443.1284931506,2%,69%,1%,6%,7%,24%,0.98,0.02,0.92,0.91,0.92,0.9,0.76,0.93,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
669,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,332000010192,20K192,20,40.628989000000004,-73.979862,"4715 18TH AVE BROOKLYN, NY 11204",BROOKLYN,11204,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.8,40627.41,30%,20%,2%,52%,53%,26%,0.94,0.16,0.9,0.89,0.89,0.78,0.81,0.9,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
670,P.S. 200 BENSON SCHOOL,332000010200,20K200,20,40.602902,-74.001826,"1940 BENSON AVE BROOKLYN, NY 11214",BROOKLYN,11214,"PK,0K,01,02,03,04,05",PK,05,No,0.642,46434.53,24%,34%,1%,21%,22%,43%,0.95,0.15,0.89,0.82,0.92,0.76,0.79,0.9,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
671,J.H.S. 201 THE DYKER HEIGHTS,332000010201,20K201,20,40.618745000000004,-74.01331,"8010 12TH AVE BROOKLYN, NY 11228",BROOKLYN,11228,"06,07,08",06,08,No,0.5579999999999999,48443.1284931506,8%,46%,0%,14%,14%,39%,0.97,0.07,0.92,0.94,0.88,0.87,0.7,0.94,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
672,P.S. 204 VINCE LOMBARDI,332000010204,20K204,20,40.61368,-74.00635600000001,"8101 15TH AVE BROOKLYN, NY 11228",BROOKLYN,11228,"PK,0K,01,02,03,04,05",PK,05,No,0.5429999999999999,56876.96,14%,50%,1%,19%,19%,30%,0.96,0.09,0.94,0.94,0.96,0.85,0.81,0.96,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
673,P.S. 205 CLARION,332000010205,20K205,20,40.614826,-73.986999,"6701 20TH AVE BROOKLYN, NY 11204",BROOKLYN,11204,"PK,0K,01,02,03,04,05",PK,05,No,0.665,46604.64,30%,56%,1%,20%,21%,23%,0.96,0.11,0.88,0.86,0.92,0.76,0.8,0.85,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
674,J.H.S. 220 JOHN J. PERSHING,332000010220,20K220,20,40.640772999999996,-74.00080799999999,"4812 9TH AVE BROOKLYN, NY 11220",BROOKLYN,11220,"06,07,08",06,08,No,0.828,48443.1284931506,33%,49%,1%,44%,45%,6%,0.95,0.12,0.83,0.8,0.82,0.77,0.67,0.87,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
675,J.H.S. 223 THE MONTAUK,332000010223,20K223,20,40.634787,-73.98163100000001,"4200 16TH AVE BROOKLYN, NY 11204",BROOKLYN,11204,"06,07,08",06,08,No,0.792,48443.1284931506,31%,61%,4%,27%,31%,7%,0.96,0.12,0.85,0.88,0.86,0.82,0.72,0.9,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
676,J.H.S. 227 EDWARD B. SHALLOW,332000010227,20K227,20,40.621845,-73.995529,"6500 16TH AVE BROOKLYN, NY 11204",BROOKLYN,11204,"06,07,08",06,08,No,0.731,48443.1284931506,26%,60%,0%,24%,25%,16%,0.96,0.11,0.85,0.87,0.85,0.78,0.68,0.91,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
677,P.S. 229 DYKER,332000010229,20K229,20,40.610577,-74.013301,"1400 BENSON AVE BROOKLYN, NY 11228",BROOKLYN,11228,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.385,70641.62,9%,55%,1%,11%,13%,32%,0.97,0.08,0.9,0.88,0.87,0.76,0.8,0.89,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
678,P.S. 247 BROOKLYN,332000010247,20K247,20,40.612249,-73.987219,"7000 21ST AVE BROOKLYN, NY 11204",BROOKLYN,11204,"PK,0K,01,02,03,04,05",PK,05,No,0.613,47650.34,25%,48%,1%,14%,15%,37%,0.96,0.1,0.89,0.9,0.92,0.79,0.82,0.95,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
679,J.H.S. 259 WILLIAM MCKINLEY,332000010259,20K259,20,40.626227,-74.014758,"7301 FT HAMILTON PKWY BROOKLYN, NY 11228",BROOKLYN,11228,"06,07,08",06,08,No,0.622,48443.1284931506,11%,45%,1%,22%,23%,32%,0.96,0.12,0.95,0.96,0.89,0.91,0.69,0.94,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
680,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,332000010264,20K264,20,40.621006,-74.029639,"371 89TH ST BROOKLYN, NY 11209",BROOKLYN,11209,"0K,01,02,03,04,05",0K,05,No,0.5660000000000001,58345.88,13%,12%,3%,35%,37%,50%,0.96,0.09,0.95,0.91,0.97,0.9,0.84,0.93,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
681,THE SCHOOL FOR FUTURE LEADERS,332000010310,20K310,20,40.632148,-74.00754,"942 62ND ST BROOKLYN, NY 11219",BROOKLYN,11219,"0K,01,02,03,04,05",0K,05,No,0.841,42189.81,50%,85%,1%,8%,8%,6%,0.98,0.03,0.93,0.97,0.95,0.93,0.95,0.99,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
682,P.S. 503: THE SCHOOL OF DISCOVERY,332000010503,20K503,20,40.641937,-74.019313,"330 59TH ST BROOKLYN, NY 11220",BROOKLYN,11220,"PK,0K,01,02,03,04,05",PK,05,No,0.8809999999999999,39645.76,55%,19%,1%,76%,77%,4%,0.95,0.13,0.81,0.88,0.89,0.85,0.87,0.93,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
683,P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY,332000010506,20K506,20,40.641937,-74.019313,"330 59TH ST BROOKLYN, NY 11220",BROOKLYN,11220,"PK,0K,01,02,03,04,05",PK,05,No,0.823,39306.37,27%,30%,1%,65%,66%,4%,0.95,0.12,0.91,0.93,0.93,0.85,0.82,0.95,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
684,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,332000011609,20K609,20,40.634787,-73.98163100000001,"4200 16TH AVE BROOKLYN, NY 11204",BROOKLYN,11204,"06,07,08,09,10,11,12",06,12,No,0.71,48443.1284931506,10%,47%,21%,19%,40%,12%,0.94,0.21,0.87,0.89,0.88,0.85,0.73,0.9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
685,THE ACADEMY OF TALENTED SCHOLARS,332000010682,20K682,20,40.607008,-73.986852,"50 AVE P BROOKLYN, NY 11218",BROOKLYN,11218,"0K,01,02,03,04,05",0K,05,No,0.379,51628.8,7%,18%,4%,14%,18%,63%,0.95,0.1,0.93,0.94,0.97,0.86,0.93,0.96,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
686,BROOKLYN SCHOOL OF INQUIRY,332000010686,20K686,20,40.607008,-73.986852,"50 AVE P BROOKLYN, NY 11218",BROOKLYN,11218,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.209,65859.29,6%,18%,5%,5%,10%,71%,0.96,0.05,0.91,0.97,0.94,0.95,0.9,0.95,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
687,P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,332000010748,20K748,20,40.606942,-74.007327,"1664 BENSON AVE BROOKLYN, NY 11214",BROOKLYN,11214,"0K,01,02,03,04,05",0K,05,No,0.525,52977.43,17%,39%,0%,21%,21%,38%,0.96,0.08,0.98,0.96,0.98,0.93,0.83,0.95,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
688,"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",332000010971,20K971,20,40.639505,-74.020291,"6214 4TH AVE BROOKLYN, NY 11220",BROOKLYN,11220,"0K,01,02,03,04,05",0K,05,No,0.7929999999999999,36530.11,41%,55%,1%,39%,40%,6%,0.97,0.05,0.95,0.85,0.96,0.78,0.83,0.9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
689,P.S. 90 EDNA COHEN SCHOOL,332100010090,21K090,21,40.578198,-73.980151,"2840 W 12TH ST BROOKLYN, NY 11224",BROOKLYN,11224,"PK,0K,01,02,03,04,05",PK,05,No,0.8390000000000001,30709.21,16%,11%,13%,59%,72%,15%,0.92,0.31,0.82,0.81,0.9,0.78,0.82,0.84,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
690,P.S. 095 THE GRAVESEND,332100010095,21K095,21,40.595711,-73.975173,"345 VAN SICKLEN ST BROOKLYN, NY 11223",BROOKLYN,11223,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.695,40295.15,14%,29%,9%,39%,48%,22%,0.94,0.19,0.97,0.95,0.97,0.9,0.82,0.94,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
691,I.S. 096 SETH LOW,332100010096,21K096,21,40.608043,-73.984972,"99 AVE P BROOKLYN, NY 11204",BROOKLYN,11204,"06,07,08",06,08,Yes,0.73,48443.1284931506,29%,33%,11%,28%,38%,27%,0.93,0.21,0.9,0.93,0.85,0.89,0.74,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
692,P.S. 97 THE HIGHLAWN,332100010097,21K097,21,40.601211,-73.98564,"1855 STILLWELL AVE BROOKLYN, NY 11223",BROOKLYN,11223,"PK,0K,01,02,03,04,05",PK,05,No,0.5710000000000001,46192.81,26%,50%,1%,20%,21%,29%,0.96,0.1,0.89,0.9,0.96,0.88,0.81,0.95,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
693,I.S. 98 BAY ACADEMY,332100010098,21K098,21,40.583765,-73.95401600000001,"1401 EMMONS AVE BROOKLYN, NY 11235",BROOKLYN,11235,"06,07,08",06,08,No,0.445,48443.1284931506,1%,27%,3%,10%,13%,59%,0.96,0.08,0.94,0.96,0.89,0.91,0.7,0.94,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
694,P.S. 099 ISAAC ASIMOV,332100010099,21K099,21,40.621491999999996,-73.96600600000001,"1120 E 10TH ST BROOKLYN, NY 11230",BROOKLYN,11230,"PK,0K,01,02,03,04,05,06,07,08",PK,08,No,0.695,37038.11,31%,41%,8%,18%,26%,32%,0.92,0.28,0.99,1.0,0.96,0.96,0.8,0.97,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
695,P.S. 100 THE CONEY ISLAND SCHOOL,332100010100,21K100,21,40.577556,-73.970791,"2951 W 3RD ST BROOKLYN, NY 11229",BROOKLYN,11229,"PK,0K,01,02,03,04,05",PK,05,No,0.40700000000000003,37867.04,13%,4%,4%,6%,10%,85%,0.94,0.14,0.96,0.96,0.96,0.87,0.8,0.91,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
696,P.S. 101 THE VERRAZANO,332100010101,21K101,21,40.597535,-73.991912,"2360 BENSON AVE BROOKLYN, NY 11214",BROOKLYN,11214,"PK,0K,01,02,03,04,05",PK,05,No,0.615,46794.68,18%,53%,1%,19%,20%,27%,0.96,0.08,0.93,0.96,0.97,0.91,0.82,0.98,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
